CONVERSATION ID,CONVERSATION TITLE,FROM,SENDER PROFILE URL,TO,DATE,SUBJECT,CONTENT,FOLDER
2-YTlkYTJkMDItOTRlMS00YjExLThhY2EtZGZjYzFkMTVhNDI2XzAxMA==,Sponsored Conversation,LinkedIn Member,,Soundarya Vadlamani,2021-11-20 12:36:44 UTC,,"Hi %FIRSTNAME%  Whatever your ambitions look like, if you want to make a difference, we believe you should be given the opportunity to do so every day.   We’ve created a workplace designed to help you bring your best to your role. A culture focused on nourishing your wellbeing, as well as your career goals.    We believe the world we want tomorrow starts with how we do business today. So, let’s work towards a future you can be proud of.    #TomorrowStartsToday ",ARCHIVE
2-NDA2OGEwMzUtNDBlYy00MmI4LTg2ZDgtMWM3MTdjZWJkZmI5XzAxMA==,"Unlock Premium, Try for Free",Diane from LinkedIn Premium,,Soundarya Vadlamani,2021-11-06 06:30:07 UTC,,"<p class=""spinmail-quill-editor__spin-break"">Hi Soundarya,</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">I'd like to offer you a <a rel=""noopener"" href=""https://www.linkedin.com/comm/premium/products?family=jss&amp;type=premium&amp;src=li-in&amp;trk=spinml_mktg_jss_ha_c_PREMIUM_C_JSS_SM_MA_GLOBAL_EN_OpenCandidateTrigger_566_SM_Jul-2021_V4_Firewood&amp;mcid=6818487970887163907&amp;utype=job&li_fat_id=7ae70326-7c3b-4be6-9350-13555ca43fa9"" target=""_blank"">free trial of LinkedIn Premium</a>. LinkedIn Premium gives you access to the following benefits:</p><p class=""spinmail-quill-editor__spin-break""><br></p><ul><li><strong>LinkedIn Learning Courses</strong> so you can sharpen your skills with 15,000+ expert-led video courses.</li><li><strong>InMail Messaging</strong> so you can contact anyone, even if you’re not connected.</li><li><strong>Who's Viewed Your Profile</strong>, to see everyone who viewed your profile over the last 90 days.</li><li><strong>Competitive Insights</strong> on people who are applying to the same job as you.</li><li><strong>Top Applicant</strong> to see a list of jobs where you’re a great fit.</li></ul><p class=""spinmail-quill-editor__spin-break"">Start your 1 month free trial today.</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">Sincerely,&nbsp;</p><p class=""spinmail-quill-editor__spin-break"">Melissa &amp; the LinkedIn Premium Team</p>",ARCHIVE
2-Y2U3ZDk5ZWEtZGFjNS00NGE0LTk5YjktYzMwMDJmYjk0MzY5XzAxMA==,Join us at ICWES18 online 1-3 Sept - Registration now open,Georgia Kremmyda,,Soundarya Vadlamani,2021-08-19 07:26:12 UTC,,"<p class=""spinmail-quill-editor__spin-break"">Dear Soundarya,</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">The <a rel=""noopener"" href=""https://warwick.ac.uk/fac/sci/eng/icwes18/register/?utm_source=linkedin&amp;utm_medium=email&amp;utm_campaign=111621_women_in_engineering_2021"" target=""_blank"">18th International Conference of Women Engineers and Scientists</a> will be hosted online by the University of Warwick&nbsp;1-3 September 2021, and we are pleased to announce that registration is now OPEN!</p><p class=""spinmail-quill-editor__spin-break"">&nbsp;</p><p class=""spinmail-quill-editor__spin-break"">Established in 1964 and hosted every 3 years, ICWES is the flagship event of the International Network of Women Engineers and Scientists (INWES). ICWES attracts in excess of 500 engineers and scientists from all over the world, providing a unique opportunity to exchange information on their work, careers and offers a plethora of opportunities to discuss innovative technologies in the 21st century across the engineering, science and technological professions, allowing unrivalled networking with colleagues in business, academia and government.</p><p class=""spinmail-quill-editor__spin-break"">&nbsp;</p><p class=""spinmail-quill-editor__spin-break"">ICWES18 will be structured around the theme ‘Global Humanitarian Challenges’ covering topics such as climate change, global health and pandemics, renewable energy, sustainable cities, water and sanitation and natural/man-made disasters. The conference will also focus on the role of education and training of women in tackling societal challenges.&nbsp;<a rel=""noopener"" href=""https://warwick.ac.uk/fac/sci/eng/icwes18/hp-contents/icwes18_promo_1080.mp4?utm_source=linkedin&amp;utm_medium=email&amp;utm_campaign=111621_women_in_engineering_2021"" target=""_blank"">Click here for video</a>.</p>",ARCHIVE
2-MmM0ZGRkN2QtNjZhYi00ZTQ4LWJkZTctZGMzZDBmODc1NGRiXzAxMA==,Thanks for being a valued member,Melissa from LinkedIn Premium,,Soundarya Vadlamani,2021-07-04 18:18:55 UTC,,"<p class=""spinmail-quill-editor__spin-break"">Hi Soundarya,</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">I'd like to offer you a<a rel=""noopener"" href=""https://www.linkedin.com/premium/products?displayProducts=&amp;family=jss&amp;_ed=0_bvLJH59RTSY-u5c6PMUa4KEu5jfk9zYfhiTEOmBlPTY&amp;type=premium&amp;src=li-in&amp;trk=spinml_mktg_jss_ha_c_PREMIUM_C_JSS_SM_MA_EMEA_EN_UnitedKingdom_Prop_818_ACCN_Test_GeoTargeting_London_Treatment_SM_Apr-2021_V1_Firewood&amp;mcid=6791031768960049156&li_fat_id=9961c5b9-32c4-4ce5-8985-88f24f365587"" target=""_blank""> free trial </a>of LinkedIn Premium Career, to help you find your next job in the London area.</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">LinkedIn Premium gives you access to the following benefits:</p><p class=""spinmail-quill-editor__spin-break""><br></p><ul><li><strong>LinkedIn Learning Courses</strong> so you can sharpen your skills with 15,000+ expert-led video courses.</li><li><strong>InMail Messaging</strong> so you can contact anyone, even if you’re not connected.</li><li><strong>Who's Viewed Your Profile</strong>, to see everyone who viewed your profile over the last 90 days.</li><li><strong>Top Applicant </strong>to see a list of jobs where you’re a great fit.</li><li><strong>Competitive Insights</strong> on people who are applying to the same job as you.</li></ul><p class=""spinmail-quill-editor__spin-break"">Start your 1 month free trial today.</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">Sincerely,&nbsp;</p><p class=""spinmail-quill-editor__spin-break"">Melissa &amp; the LinkedIn Premium Team&nbsp;</p>",ARCHIVE
2-ODIwNWI0NzEtNmM2OS00MWM3LWE0NWItZGFhM2ViYTM2MWM4XzAxMA==,Earn an online MSc in Cyber Security and Digital Forensics,Amber Rose Thacker,,Soundarya Vadlamani,2021-05-06 04:14:22 UTC,,"<p class=""spinmail-quill-editor__spin-break"">Hi Soundarya</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">I hope you're well. I’m a part of the Recruitment team at the University of Portsmouth. We help connect people interested in furthering their education with the right course from our array of programmes.</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">Based on some of your experience, I think you may be a strong candidate to join our online, part-time MSc Cyber Security and Digital Forensics.</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">As an online student, you’ll be able to earn your degree from the anywhere in the world, at the times most convenient to you. </p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">Plus, you’ll benefit from the insightful, hands-on teaching that has helped make the University of Portsmouth an acclaimed, internationally recognised institute.</p><p class=""spinmail-quill-editor__spin-break"">·&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Rated world-class in all categories - QS Top Universities 2021</p><p class=""spinmail-quill-editor__spin-break"">·&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Awarded Gold standard - Teaching Excellence Framework</p><p class=""spinmail-quill-editor__spin-break"">·&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Top 30 in the UK for student satisfaction - 2020 National Student Survey</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">If this sounds like a good fit and you’d like to discuss the course in more detail, please register <a rel=""noopener"" href=""https://studyonline.port.ac.uk/online-msc-cyber-security-and-digital-forensics?utm_source=LinkedIn&amp;utm_medium=cpc&amp;utm_campaign=Graduates_InMail&li_fat_id=180767c1-22c0-4e47-b7dc-5d5276953108"" target=""_blank"">here</a> and we’d be happy to talk you through the programme.</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">Have a great day, and I look forward to hearing from you.</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">Kind regards,</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">Amber Thacker</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break""><strong>MSc Cyber Security and Digital Forensics</strong></p><p class=""spinmail-quill-editor__spin-break""><strong>University of Portsmouth | Study Online</strong></p>",ARCHIVE
2-MjFjMDcyZGYtNDM2NS00YTBlLWE5NzMtMjA5MWU0OTM4MzY2XzAxMA==,Thanks for being an active member,Liza from LinkedIn Premium,,Soundarya Vadlamani,2021-03-29 03:41:20 UTC,,"<p class=""spinmail-quill-editor__spin-break"">Hi Soundarya,</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">I'd like to offer you a <a rel=""noopener"" href=""https://www.linkedin.com/premium/products?displayProducts=&amp;family=jss&amp;_ed=0_bvLJH59RTSY-u5c6PMUa4KEu5jfk9zYfhiTEOmBlPTY&amp;type=premium&amp;src=li-in&amp;trk=spinml_mktg_jss_ha_c_JSS_C_GLOBAL_EN_SPIN_CHOOSER_Prop_LIZA_C19&amp;mcid=6649332176460496897&li_fat_id=c5720a15-97d5-4e22-a31a-db8cf1f271f6"" target=""_blank"">free trial of LinkedIn Premium Career</a>.</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">LinkedIn Premium gives you access to the following benefits:</p><p class=""spinmail-quill-editor__spin-break""><br></p><ul><li><strong>LinkedIn Learning Courses</strong> so you can sharpen your skills with 15,000+ expert-led video courses.</li><li><strong>InMail Messaging </strong>so you can contact anyone, even if you’re not connected.</li><li><strong>Who's Viewed Your Profile</strong>, to see everyone who viewed your profile over the last 90 days.</li><li><strong>Top Applicant</strong> to see a list of jobs where you’re a great fit.</li><li><strong>Competitive Insights</strong> on people who are applying to the same job as you.</li></ul><p class=""spinmail-quill-editor__spin-break"">Start your 1 month free trial today.</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">Sincerely,&nbsp;</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">Liza &amp; the LinkedIn Premium Team&nbsp;</p>",ARCHIVE
2-YzMzMDk1ZWMtY2NhZS00NDQ1LWFiYzMtNTNjNGIzNDc3ZjRiXzAxMA==,Make the switch from Jenkins,Logan Ebert,,Soundarya Vadlamani,2021-03-25 18:45:41 UTC,,"<p class=""spinmail-quill-editor__spin-break"">Hi Soundarya,</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">I’m sure you’re familiar with Jenkins and have maybe even used it at Pactera EDGE or for a side project.</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">CircleCI is a CI/CD platform that requires less maintenance and management, reducing the headaches that come with Jenkins.</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">Thousands of developers have made the switch from Jenkins to CircleCI to improve their CI/CD workflow, easily debug with SSH access into failed builds, and reduce unnecessary maintenance.&nbsp;</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">Interested in learning more about CircleCI?</p>",ARCHIVE
2-NTlmZWI1YjMtZjdmNi00NmU4LWE1M2UtMDE1MjM2OTIzODUyXzAxMA==,Become a Data Scientist,Archit Gupta,,Soundarya Vadlamani,2020-11-02 16:09:51 UTC,,"<p class=""spinmail-quill-editor__spin-break"">Hi Soundarya,</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">While reading many of the Tech in 2020 lists over the past month, I was pleasantly surprised to note that&nbsp;<strong>Data Science</strong>&nbsp;had found such widespread adoption. We’ve always known that data science would be the future, but the way it quickly scaled to make organizations more data-driven has been astounding. Another crucial trend was how companies are still struggling to find qualified talent. This situation of high demand and low supply of qualified professionals has paved the way for aspiring professionals to build a&nbsp;rewarding career if they upskill themselves.</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">To help professionals like yourself gain the right skills and chart a rewarding career path with the right credentials,&nbsp;Great Lakes Executive Learning, and&nbsp;Great Learning&nbsp;have collaborated to offer the&nbsp;<a rel=""noopener"" href=""https://www.greatlearning.in/great-lakes-data-science-online?utm_source=linkedin&amp;utm_medium=inmail_ds&amp;utm_campaign=dse"" target=""_blank"">PG Program in Data Science and Engineering</a>.&nbsp;</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">The&nbsp;<strong>9-month&nbsp;program</strong>&nbsp;is delivered in a&nbsp;<strong>live-online learning</strong>&nbsp;format&nbsp;so that you can&nbsp;<strong>upskill without having to quit your job.</strong>&nbsp;It features a comprehensive curriculum that includes a series of theory lectures and hands-on projects that will enable you to gain industry-relevant and practical skill sets. Learning is delivered by leading data science academicians, and the program journey also includes a capstone project to further bolster your industry expertise. On completion, you’ll receive a&nbsp;<strong>PG Certificate&nbsp;from Great Lakes Executive Learning</strong>,&nbsp;which you can showcase as a testament of your expertise.&nbsp;</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">If you’ve been wanting to upskill yourself in Data Science but have not been sure how, this program would help you get well on your way to launching your Data Science career. If you’d like to know more, just&nbsp;click below;</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">Happy Learning!</p>",ARCHIVE
2-ODVkNGUxOGItM2ZkYi00MWRkLWI3MzItOTdhMzYxNThmYzU3XzAxMA==,"Try Premium, cancel anytime",Liza from LinkedIn Premium,,Soundarya Vadlamani,2020-10-22 12:01:53 UTC,,"<p class=""spinmail-quill-editor__spin-break"">Hi Soundarya,</p><p class=""spinmail-quill-editor__spin-break"">&nbsp;</p><p class=""spinmail-quill-editor__spin-break"">I'd like to offer you a<a rel=""noopener"" href=""https://www.linkedin.com/premium/products?displayProducts=&amp;family=jss&amp;_ed=0_bvLJH59RTSY-u5c6PMUa4KEu5jfk9zYfhiTEOmBlPTY&amp;type=premium&amp;src=li-in&amp;trk=spinml_mktg_jss_ha_c_JSS_C_GLOBAL_EN_SPIN_CHOOSER_Prop_Test_Treatment_Firewood_V1&amp;mcid=6709769569885585408"" target=""_blank""> free trial</a> of LinkedIn Premium. LinkedIn Premium gives you access to the following benefits:</p><p class=""spinmail-quill-editor__spin-break"">&nbsp;</p><ul><li><strong>LinkedIn Learning Courses</strong> so you can sharpen your skills with 15,000+ expert-led video courses.</li><li><strong>InMail Messaging</strong> so you can contact anyone, even if you’re not connected.</li><li><strong>Who's Viewed Your Profile</strong>, to see everyone who viewed your profile over the last 90 days.</li><li><strong>Exclusive Insights on Company Pages</strong>, so you can stay up to date on industry news and companies of interest.</li><li>And much more.</li></ul><p class=""spinmail-quill-editor__spin-break"">Start your 1 month free trial today.</p><p class=""spinmail-quill-editor__spin-break"">&nbsp;</p><p class=""spinmail-quill-editor__spin-break"">Sincerely,</p><p class=""spinmail-quill-editor__spin-break"">Liza &amp; the LinkedIn Premium Team</p>",ARCHIVE
2-ZjY0MWQzODAtYmNkMy00NjY0LWIzZTYtZDQ1YzM1MDIzNTc3XzAxMA==,Are you prepared for the post-corona economy in Data?,Archit Gupta,,Soundarya Vadlamani,2020-10-01 23:12:47 UTC,,"<p class=""spinmail-quill-editor__spin-break"">Hi Soundarya,</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">Every day I see new headlines about the effect that COVID-19 has had on the industry. It’s put us all in a state of uncertainty about the job market and industry prospects. But this isn’t the first time we’ve faced this kind of situation.</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">Back in 2008, it was a similar situation when the recession happened. Nobody knew what the future was going to be like, but if you look back, you’ll know that the industry bounced back.&nbsp;That’s because we focused on technologies of the future to make better decisions. And the technology of our&nbsp;<strong>current future is Data Science.</strong></p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">It is to help candidates gain the right skills and chart a rewarding career path with the right credentials, industry experts from<strong> Great Learning </strong>had designed the <a rel=""noopener"" href=""https://www.greatlearning.in/great-lakes-data-science-online?utm_source=linkedin&amp;utm_medium=inmail&amp;utm_campaign=dseonline"" target=""_blank""><strong>PG Program in Data Science and Engineering</strong></a> - specifically for early-career professionals with <strong>1-3 years of work experience</strong>.</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">The <strong>9-month</strong> program is delivered in an&nbsp;online-learning format&nbsp;so that you can upskill without having to quit your job. It features a comprehensive curriculum that includes a series of <strong>live</strong> theory lectures (<strong>after working hours</strong>) and hands-on projects that will enable you to gain industry-relevant and practical skill sets. On completion, you’ll receive <strong>dedicated placement assistance</strong> which will help you kickstart your career in data science.</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">If you’ve been wanting to upskill yourself in Data Science but have not been sure how, this program would help you get well on your way to launching your career. If you’d like to know more, just&nbsp;click below;</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">Happy Learning!</p>",ARCHIVE
2-MDVhYjljMzktMjNkNC01ZThmLWEyYTMtYmY2NWNiN2YxNzljXzAxMA==,,Liza from LinkedIn Premium,,Soundarya Vadlamani,2020-08-21 23:09:21 UTC,,"<p class=""spinmail-quill-editor__spin-break"">Hi Soundarya,</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">I'd like to offer you a <a rel=""noopener"" href=""https://www.linkedin.com/premium/products?displayProducts=&amp;family=jss&amp;_ed=0_bvLJH59RTSY-u5c6PMUa4KEu5jfk9zYfhiTEOmBlPTY&amp;type=premium&amp;src=li-in&amp;trk=spinml_mktg_jss_ha_c_JSS_C_GLOBAL_EN_SPIN_CHOOSER_Prop_Firewood&amp;mcid=6687383734519418880"" target=""_blank"">free trial of LinkedIn Premium Career</a>.</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">LinkedIn Premium gives you access to the following benefits:</p><p class=""spinmail-quill-editor__spin-break""><br></p><ul><li><strong>LinkedIn Learning Courses</strong> so you can sharpen your skills with 15,000+ expert-led video courses.</li><li><strong>InMail Messaging</strong> so you can contact anyone, even if you’re not connected.</li><li><strong>Who's Viewed Your Profile</strong>, to see everyone who viewed your profile over the last 90 days.</li><li><strong>Top Applicant</strong> to see a list of jobs where you’re a great fit.</li><li><strong>Competitive Insights</strong> on people who are applying to the same job as you.</li></ul><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">Start your 1 month free trial today.</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">Sincerely,&nbsp;</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">Liza &amp; the LinkedIn Premium Team&nbsp;</p>",ARCHIVE
2-MTE2YWFkMGEtOGY4OS01ZGQxLWE2ZTUtZmU1ZDRmYTE3NjBmXzAxMA==,,Sridher Jeyachandran,,Soundarya Vadlamani,2020-08-09 04:57:41 UTC,,"<p class=""spinmail-quill-editor__spin-break"">Hi Soundarya, Sridher here, Co-Founder of Crio.Do, ex-Google.</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">Your experience as Associate Software Engineer in Pactera got me thinking.</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">With several industries rapidly transitioning online and becoming more tech-driven, skilled developers who can build scalable software products are growing in demand.</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">You can now&nbsp;gain<strong> hands-on experience </strong>in<strong> building real software products</strong>&nbsp;through&nbsp;<a rel=""noopener"" href=""https://crio.do/?utm_source=linkedin&amp;utm_medium=inmail&amp;utm_campaign=devsprint"" target=""_blank"">Crio</a>.</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">At Crio, you will&nbsp;work on real-world projects and learn tech on-the-job, much like developers in leading product companies.</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break""><a rel=""noopener"" href=""https://crio.do/backend-developer-experience/?utm_source=linkedin&amp;utm_medium=inmail&amp;utm_campaign=devsprint-detail"" target=""_blank"">Explore our signature backend developer track</a>, and start your journey towards becoming a sought-after developer with hands-on experience.</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break""><a rel=""noopener"" href=""https://crio.do/testimonials/?utm_source=linkedin&amp;utm_medium=inmail&amp;utm_campaign=devsprint-review"" target=""_blank"">Read reviews</a> of our backend developer track from Crio Alumni here.</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">Happy Learning!</p><p class=""spinmail-quill-editor__spin-break"">Sridher</p><p class=""spinmail-quill-editor__spin-break"">Co-Founder Crio.Do</p>",ARCHIVE
2-MGI5MGNkYjYtZGYyOC01ZmE3LThiMjktMGM5NmQwODZmNzIxXzAxMA==,,Liza from LinkedIn Premium,,Soundarya Vadlamani,2020-06-20 19:19:19 UTC,,"<p class=""spinmail-quill-editor__spin-break"">Hi Soundarya,</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">I'd like to offer you a <a rel=""noopener"" href=""https://www.linkedin.com/premium/products?displayProducts=&amp;family=jss&amp;_ed=0_bvLJH59RTSY-u5c6PMUa4KEu5jfk9zYfhiTEOmBlPTY&amp;type=premium&amp;src=li-in&amp;trk=spinml_mktg_jss_ha_c_JSS_C_GLOBAL_EN_SPIN_CHOOSER_Prop_LIZA_C19&amp;mcid=6649332176460496897"" target=""_blank"">free trial of LinkedIn Premium Career</a>.</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">LinkedIn Premium gives you access to the following benefits:</p><p class=""spinmail-quill-editor__spin-break""><br></p><ul><li><strong>LinkedIn Learning Courses</strong> so you can sharpen your skills with 15,000+ expert-led video courses.</li><li><strong>InMail Messaging</strong> so you can contact anyone, even if you’re not connected.</li><li><strong>Who's Viewed Your Profile</strong>, to see everyone who viewed your profile over the last 90 days.</li><li><strong>Top Applicant</strong> to see a list of jobs where you’re a great fit.</li><li><strong>Competitive Insights</strong> on people who are applying to the same job as you.</li></ul><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">Start your 1 month free trial today.</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">Sincerely,&nbsp;</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">Liza &amp; the LinkedIn Premium Team&nbsp;</p>",ARCHIVE
2-YzFkN2Y4YTQtNzM5ZS01NDVkLWFmOTQtMjExNmE0MmY2ZDExXzAxMA==,,Jed Fudally,,Soundarya Vadlamani,2020-06-10 15:38:17 UTC,,"<p class=""spinmail-quill-editor__spin-break"">Hi Soundarya,</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break""><strong>G2</strong> wants your feedback! Write a review of your experience with <strong>Jenkins X</strong>, and we'll send you a <strong>$10 Amazon gift card</strong> (via email) to say thanks!</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">Use the following link to earn yours:</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break""><a rel=""noopener"" href=""https://www.g2.com/contributor/gg-jenkins-x-in?secure%5Bpage_id%5D=gg-jenkins-x-in&amp;secure%5Brewards%5D=true&amp;secure%5Btoken%5D=4bb2e388ddfc0899b27b6d28d3aea655768697e8d28b8429037a63a15b26ae9c"" target=""_blank"">https://www.g2.com/contributor/gg-jenkins-x-in</a></p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">We appreciate your time and insight,</p><p class=""spinmail-quill-editor__spin-break"">&nbsp;</p><p class=""spinmail-quill-editor__spin-break"">Jed Fudally</p><p class=""spinmail-quill-editor__spin-break"">Director, Outreach</p><p class=""spinmail-quill-editor__spin-break"">G2</p>",ARCHIVE
2-ZDM3M2Q4MmUtZjA0Mi01ODE2LWE2MWMtYzU4ZWJjNWMxNDA2XzAxMQ==,,Liza from LinkedIn Premium,,Soundarya Vadlamani,2020-04-21 11:12:04 UTC,,"<p class=""spinmail-quill-editor__spin-break"">Hi Soundarya,</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">I'd like to offer you a<a rel=""noopener"" href=""https://www.linkedin.com/premium/products/?_ed=0_bvLJH59RTSY-u5c6PMUa4Ly5jMDs0vjQIom9KWf-2yv&amp;type=premium&amp;src=li-in&amp;trk=spinml_mktg_HA_C_GS_SI_MGR-_eng_unified_LIZA_CD19&amp;mcid=6651485711985856512"" target=""_blank""> free trial</a> of LinkedIn Premium. LinkedIn Premium gives you access to the following benefits:</p><p class=""spinmail-quill-editor__spin-break""><br></p><ul><li><strong>LinkedIn Learning Courses</strong> so you can sharpen your skills with 15,000+ expert-led video courses.</li><li><strong>InMail Messaging</strong> so you can contact anyone, even if you’re not connected.</li><li><strong>Who's Viewed Your Profile</strong>, to see everyone who viewed your profile over the last 90 days.</li><li><strong>Unlimited Profile Browsing </strong>up to 3rd degree to help you find the right people who can help you get ahead.</li><li><strong>Exclusive Insights on Company Pages</strong>, so you can stay up to date on industry news and companies of interest.</li><li>And much more.</li></ul><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">Start your 1 month free trial today.</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">Sincerely,</p><p class=""spinmail-quill-editor__spin-break"">Liza &amp; the LinkedIn Premium Team</p>",ARCHIVE
2-YzllZDMwOWMtYmQ0OS01YmYyLTgzZTQtYmY4MmEwMTI2YTEwXzAxMg==,,Sathish Aravind,,Soundarya Vadlamani,2020-02-21 04:38:12 UTC,,"<p class=""spinmail-quill-editor__spin-break"">Dear Soundarya,</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break""><strong>Hike your Salary by 100%. Companies are desperate for Blockchain trained professionals. Learn from Global Experts and CXOs</strong></p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">EMURGO Academy is bridging the talent gap with a Blockchain learning program to help you step into the arena possessing the right exposure, network, and skills to become Blockchain Expert.</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break"">EMURGO Academy WorkPro is a flexible weekend only comprehensive program. An introductory starter course can be taken by anyone keen to understand the implications of Blockchain in general and in their particular industry.An extensive developer-builder course is a deep dive into Blockchain technology and its applications.</p><p class=""spinmail-quill-editor__spin-break""><br></p><p class=""spinmail-quill-editor__spin-break""><strong>Blockchain is on demand everywhere - Government,MNCs,Startups. Become a Blockchain expert in just 180 hrs.</strong></p>",ARCHIVE
